timestamp,power
0.1,0.5476571321487427
0.2,0.21417362987995148
0.30000000000000004,1.3185619115829468
0.4,0.33667275309562683
0.5,0.4647049605846405
0.6,0.6952998042106628
0.7,0.3064873516559601
0.7999999999999999,2.5064375400543213
0.8999999999999999,0.8688985109329224
0.9999999999999999,2.0665154457092285
1.0999999999999999,1.390946865081787
1.2,2.2031173706054688
1.3,1.5812900066375732
1.4000000000000001,1.6745245456695557
1.5000000000000002,1.8124327659606934
1.6000000000000003,2.266524076461792
1.7000000000000004,1.832444190979004
1.8000000000000005,2.4918248653411865
1.9000000000000006,0.02726461924612522
2.0000000000000004,3.103670835494995
2.1000000000000005,2.245957136154175
2.2000000000000006,3.865220785140991
2.3000000000000007,3.375394821166992
2.400000000000001,0.6728067398071289
2.500000000000001,4.451420783996582
2.600000000000001,1.23324716091156
2.700000000000001,0.9463331699371338
2.800000000000001,2.9267261028289795
2.9000000000000012,4.374424457550049
3.0000000000000013,2.2031211853027344
3.1000000000000014,2.319797992706299
3.2000000000000015,0.39738088846206665
3.3000000000000016,1.2537288665771484
3.4000000000000017,1.5145806074142456
3.5000000000000018,1.9837123155593872
3.600000000000002,4.202597141265869
3.700000000000002,0.9989230632781982
3.800000000000002,0.5363230109214783
3.900000000000002,4.254364490509033
4.000000000000002,0.7931897640228271
4.100000000000001,2.058889865875244
4.200000000000001,5.639156818389893
4.300000000000001,0.3821437954902649
4.4,-0.45882704854011536
4.5,2.4564924240112305
4.6,3.3035569190979004
4.699999999999999,4.178430080413818
4.799999999999999,6.408695220947266
4.899999999999999,6.941451549530029
4.999999999999998,27.720569610595703
5.099999999999998,17.622501373291016
5.1999999999999975,26.32080841064453
5.299999999999997,19.40951156616211
5.399999999999997,4.389638423919678
5.4999999999999964,3.0502002239227295
5.599999999999996,0.8905423879623413
5.699999999999996,2.388002395629883
5.799999999999995,0.917021632194519
5.899999999999995,3.052572011947632
5.999999999999995,8.608433723449707
6.099999999999994,29.010622024536133
6.199999999999994,17.626943588256836
6.299999999999994,27.83814239501953
6.399999999999993,30.777116775512695
6.499999999999993,36.087318420410156
6.5999999999999925,39.52497482299805
6.699999999999992,33.09164047241211
6.799999999999992,27.410533905029297
6.8999999999999915,2.3509294986724854
6.999999999999991,3.1262192726135254
7.099999999999991,1.3768757581710815
7.19999999999999,1.6176729202270508
7.29999999999999,1.687415599822998
7.39999999999999,1.3047856092453003
7.499999999999989,2.592928886413574
7.599999999999989,4.481776714324951
7.699999999999989,4.689550399780273
7.799999999999988,21.984477996826172
7.899999999999988,19.30610466003418
7.999999999999988,23.1256103515625
8.099999999999987,21.76276969909668
8.199999999999987,27.847923278808594
8.299999999999986,31.72373390197754
8.399999999999986,39.275333404541016
8.499999999999986,29.380817413330078
