rpm
1.098632924258709
1.464843973517418
0.0
0.0
0.0
0.36621096543967724
-1.098632924258709
-2.197265848517418
-0.36621113307774067
13.549806475639343
8.422855138778687
15.380862951278687
21.240237951278687
9.887698888778687
14.282230138778687
9.887698888778687
19.409183263778687
16.113284826278687
38.81836295127869
35.88867902755737
34.05762434005737
32.59278059005737
29.663093090057373
28.564460277557373
27.83168077468872
25.26820421218872
26.00062608718872
51.26918077468872
57.12855577468872
32.95863389968872
58.59339952468872
77.63636827468872
47.97328233718872
53.46644639968872
54.56507921218872
56.02992296218872
69.94593858718872
40.64906358718872
82.03089952468872
84.22816514968872
76.17152452468872
71.77699327468872
71.77699327468872
52.00160264968872
95.58070421218872
101.80629014968872
67.74867296218872
86.42543077468872
89.72132921218872
105.10218858718872
71.41078233718872
90.45375108718872
103.27113389968872
61.15687608718872
98.14418077468872
91.9186019897461
125.9762191772461
108.7643051147461
103.2711410522461
108.7643051147461
101.4400863647461
92.2848129272461
99.9752426147461
84.5943832397461
125.2437973022461
123.0465316772461
127.8072738647461
127.4410629272461
121.2154769897461
129.2721176147461
114.62332248687744
119.38406467437744
112.42605686187744
133.66629123687744
146.11746311187744
134.76492404937744
146.48367404937744
151.61062717437744
150.51199436187744
144.65261936187744
146.11746311187744
140.99050998687744
161.13202571868896
169.18866634368896
171.01972103118896
174.31561946868896
156.37128353118896
150.51190853118896
164.79413509368896
167.7237367630005
174.6817445755005
162.9629945755005
185.3018617630005
165.8926820755005
183.8370180130005
163.6954164505005
190.7950258255005
166.6251039505005
192.9922914505005
181.2735414505005
171.0196352005005
195.5557680130005
193.3585023880005
197.0206117630005
194.8233461380005
197.0206117630005
199.5840883255005
183.8370180130005
177.6114320755005
180.541033744812
199.217791557312
203.612322807312
205.443377494812
212.767596244812
202.147479057312
205.80950260162354
213.86614322662354
204.34457302093506
203.24594020843506
217.16195583343506
228.14821243286133
233.64137649536133
253.78297805786133
255.24782180786133
250.85311889648438
257.0787048339844
241.33163452148438
236.93693161010742
246.82462692260742
263.30403327941895
250.85286140441895
258.90941619873047
250.12035369873047
255.613431930542
245.359525680542
259.2754554748535
253.78229141235352
261.83884620666504
264.40232276916504
278.3181667327881
280.1492214202881
276.12072944641113
270.26135444641113
263.66947174072266
262.20462799072266
265.1342296600342
262.5707530975342
292.5999641418457
282.3460578918457
293.69842529296875
284.90936279296875
282.7120113372803
287.1065425872803
293.3320426940918
284.1767692565918
286.00765228271484
313.1070899963379
308.3463478088379
301.0220432281494
300.2896213531494
307.97987937927246
312.37441062927246
309.0783405303955
301.0216999053955
304.6838092803955
308.7121295928955
329.58598136901855
316.7685127258301
318.5995674133301
320.4305362701416
324.8250675201416
329.21942710876465
321.8950366973877
316.4018726348877
318.5990524291992
346.7972946166992
345.6983184814453
336.54287338256836
344.59951400756836
348.9939594268799
344.2332172393799
334.7116470336914
343.86683464050293
347.16273307800293
354.486780166626
364.008092880249
368.402624130249
360.3456401824951
354.11996841430664
355.58481216430664
357.78199195861816
365.1060390472412
363.6411952972412
356.31689071655273
366.9368362426758
365.8382034301758
367.6691722869873
361.44341468811035
363.64068031311035
372.4296569824219
365.8377742767334
371.3309383392334
376.0915946960449
396.23311042785645
397.33174324035645
399.52892303466797
399.5288372039795
399.894962310791
411.613712310791
414.17710304260254
411.61362648010254
413.44459533691406
415.64186096191406
419.3038845062256
418.93750190734863
416.3738536834717
419.6697521209717
416.0075569152832
418.9372444152832
412.7115726470947
417.8385257720947
419.3031978607178
431.7542839050293
431.75411224365234
439.07824516296387
436.88097953796387
437.61340141296387
434.6836280822754
431.38755798339844
435.04958152770996
436.88063621520996
449.3317222595215
453.359956741333
450.43018341064453
448.59904289245605
455.1907539367676
447.5002384185791
447.8664493560791
449.33112144470215
456.6552543640137
467.2752857208252
466.9090747833252
465.8103561401367
467.64132499694824
466.90890312194824
470.20471572875977
466.1762237548828
469.10582542419434
467.64098167419434
490.71218490600586
487.0499610900879
487.4160575866699
486.3174247741699
487.7822685241699
487.7822685241699
483.75383377075195
491.444149017334
484.486026763916
504.627628326416
500.233097076416
503.1625556945801
504.6272277832031
504.62711334228516
502.42984771728516
502.7959442138672
505.7255172729492
503.8944625854492
513.0496215820312
519.6413040161133
520.7398223876953
520.3734970092773
524.0356063842773
523.3031845092773
524.7678565979004
522.2043800354004
520.0068283081055
523.3026123046875
539.7821044921875
539.4157791137695
540.1480293273926
540.8804512023926
537.9507637023926
540.1479148864746
541.9787979125977
539.0489959716797
540.5138397216797
558.4580612182617
558.4579467773438
559.5564079284668
558.8238716125488
559.9223899841309
555.1615333557129
558.8235282897949
561.7532157897949
556.259765625
567.978401184082
558.8230133056641
556.9918441772461
552.9634094238281
556.6255187988281
562.8509902954102
563.2170867919922
568.3439254760742
576.0342407226562
573.1044387817383
587.0204544067383
588.8512802124023
590.3161239624023
596.5415954589844
598.0063247680664
598.7386322021484
596.1751556396484
592.8791427612305
617.0489501953125
634.2606353759766
629.8661041259766
627.6688385009766
624.3729400634766
622.5417709350586
619.2458724975586
621.8092346191406
615.9498596191406
613.3862686157227
635.3589248657227
634.9927139282227
632.0629119873047
632.0629119873047
633.1613731384277
632.7951622009277
630.9641075134277
626.5694618225098
618.8790321350098
621.0761833190918
635.7245063781738
637.1893501281738
638.6540794372559
639.7524833679199
638.287525177002
647.809009552002
643.414363861084
643.048038482666
645.977611541748
665.0204658508301
661.7245674133301
667.5838279724121
665.7526588439941
676.3727760314941
681.4996147155762
677.4712944030762
677.4711799621582
673.4427452087402
690.2883338928223
688.8234901428223
689.5559120178223
685.5273628234863
688.4570503234863
688.8232612609863
685.5272483825684
687.7243995666504
686.2594413757324
696.1471366882324
703.1050300598145
704.5697593688965
703.4711265563965
703.8372230529785
702.7384757995605
703.1045722961426
704.5693016052246
699.8085594177246
703.4703826904297
719.2173385620117
721.0483932495117
721.4144897460938
718.1185913085938
718.1185913085938
720.3155136108398
719.9491882324219
718.4843444824219
721.4140319824219
738.9920425415039
740.8230972290039
739.358024597168
736.79443359375
736.061897277832
737.8927230834961
737.5263977050781
737.8926086425781
739.3572235107422
740.4557418823242
756.5689086914062
756.9351196289062
755.8364868164062
756.2026977539062
755.8362579345703
758.3996200561523
755.4698181152344
755.4698181152344
756.2021255493164
775.6111907958984
773.4139251708984
773.0474853515625
773.4135818481445
773.4134674072266
774.5119857788086
771.9483947753906
773.7792205810547
774.5115280151367
792.8218460083008
793.5541534423828
790.9905624389648
790.9904479980469
791.3566589355469
791.3566589355469
790.9903335571289
792.088737487793
792.821159362793
803.074836730957
810.0327301025391
808.9340972900391
810.7650375366211
812.5959777832031
809.2999649047852
810.7646942138672
809.6659469604492
808.9335250854492
804.5388793945312
814.0603637695312
816.2576293945312
815.8914184570312
819.5534133911133
819.9196243286133
820.6520462036133
821.3844680786133
822.1168899536133
825.0464630126953
844.0893173217773
843.3566665649414
841.1594009399414
841.5254974365234
844.0889739990234
845.1876068115234
848.4835052490234
854.7090911865234
860.9346771240234
870.0899505615234
875.2167892456055
874.4842529296875
871.5543365478516
871.1880111694336
869.7230529785156
867.1594619750977
867.1594619750977
865.3282928466797
864.5956993103027
882.9062461853027
881.8076133728027
883.2723426818848
883.6384391784668
881.4410591125488
883.6383247375488
882.1733665466309
882.1732521057129
880.7084083557129
902.3147392272949
899.018726348877
900.483455657959
899.384593963623
901.215648651123
900.8492088317871
898.6518287658691
900.8489799499512
900.1164436340332
901.9473838806152
917.3281288146973
918.4265327453613
918.4264183044434
919.5249366760254
917.6938819885254
918.7925148010254
918.7925148010254
917.3274421691895
917.6936531066895
936.0041999816895
934.5393562316895
937.1027183532715
934.9053382873535
936.3700675964355
935.6376457214355
934.5390129089355
936.3699531555176
937.4685859680176
953.2153701782227
953.5815811157227
953.5815811157227
954.3140029907227
953.9475631713867
953.2150268554688
953.9474487304688
953.9474487304688
953.5811233520508
955.0459671020508
972.6239776611328
971.8915557861328
971.8914413452148
971.8912124633789
971.8910980224609
972.989616394043
972.623405456543
971.890869140625
971.158332824707
991.666145324707
990.5672836303711
991.2995910644531
990.9332656860352
990.5669403076172
989.1019821166992
989.1018676757812
989.8340606689453
989.4677352905273
1006.6795349121094
1001.9186782836914
997.8902435302734
993.1293869018555
989.8330307006836
995.3261947631836
1000.0868225097656
998.9879608154297
1003.0162811279297
1017.2982788085938
1020.5941772460938
1023.5238647460938
1022.4252319335938
1024.9883651733398
1031.5801620483398
1041.8340682983398
1042.5664901733398
1040.0030136108398
1050.989112854004
1052.087631225586
1050.256462097168
1049.523696899414
1047.692527770996
1047.692527770996
1046.2275695800781
1046.5936660766602
1046.5936660766602
1045.4948043823242
1064.1714477539062
1063.4389114379883
1063.4387969970703
1064.5372009277344
1063.0722427368164
1061.6072845458984
1061.6070556640625
1063.0717849731445
1061.9731521606445
1078.8187408447266
1081.0160064697266
1079.1849517822266
1081.0160064697266
1079.5510482788086
1079.9172592163086
1079.1847229003906
1080.2833557128906
1079.9170303344727
1081.7480850219727
1097.4950408935547
1098.9596557617188
1098.5933303833008
1099.3256378173828
1099.6918487548828
1098.5931015014648
1097.1282577514648
1097.8605651855469
1097.494239807129
1116.903305053711
1117.635726928711
1116.537094116211
1115.438346862793
1116.902961730957
1115.804328918457
1115.438117980957
1116.536636352539
1117.268943786621
1116.5364074707031
1134.4806289672852
1134.4806289672852
1133.0155563354492
1133.7478637695312
1133.3814239501953
1132.6488876342773
1133.7474060058594
1133.0147552490234
1133.3807373046875
1151.3249588012695
1152.7898025512695
1152.4234771728516
1153.1557846069336
1152.0571517944336
1153.5218811035156
1151.3245010375977
1151.3243865966797
1151.6905975341797
1152.0566940307617
1170.3671264648438
1171.0994338989258
1169.6344757080078
1171.8316268920898
1169.2680358886719
1169.267921447754
1169.267807006836
1169.634017944336
1169.267807006836
1187.944564819336
1189.409408569336
1189.04296875
1186.479377746582
1188.310317993164
1187.943992614746
1187.577781677246
1188.3099746704102
1187.9437637329102
1202.5920867919922
1205.5217742919922
1205.1555633544922
1206.2540817260742
1206.2540817260742
1206.2540817260742
1206.6201782226562
1204.7890090942383
1205.1549911499023
1205.5212020874023
1223.8315200805664
1224.9299240112305
1226.0284423828125
1224.5634841918945
1224.5631408691406
1223.0978393554688
1226.0274124145508
1223.4637069702148
1224.1960144042969
1240.675392150879
1243.605079650879
1243.238754272461
1240.675048828125
1242.139778137207
1243.238410949707
1242.871971130371
1241.040916442871
1241.773338317871
1260.4499816894531
1260.4497528076172
1261.1820602416992
1258.9845657348633
1260.4491806030273
1261.1816024780273
1258.9842224121094
1258.9839935302734
1260.0823974609375
1279.1252517700195
1278.3927154541016
1276.1952209472656
1278.3924865722656
1279.1249084472656
1277.2937393188477
1278.7585830688477
1279.1245651245117
1277.6596069335938
1294.1389846801758
1297.0686721801758
1295.9700393676758
1295.969581604004
1296.701889038086
1295.60302734375
1294.870491027832
1297.067756652832
1295.968894958496
1312.8144836425781
1315.0117492675781
1315.0117492675781
1313.9131164550781
1315.3779602050781
1313.5469055175781
1312.8143692016602
1313.9130020141602
1314.2788696289062
1330.3918075561523
