busVoltage
24.908849716186523
24.911134719848633
24.913419723510742
24.901996612548828
24.920272827148438
24.913419723510742
24.895143508911133
24.911134719848633
24.906566619873047
24.938547134399414
24.911134719848633
24.911134719848633
24.929410934448242
24.922555923461914
24.927125930786133
24.936264038085938
24.91570281982422
24.908849716186523
24.924840927124023
24.920272827148438
24.917987823486328
24.922555923461914
24.906566619873047
24.922555923461914
24.904281616210938
24.922555923461914
24.908849716186523
24.906566619873047
24.920272827148438
24.911134719848633
24.906566619873047
24.908849716186523
24.911134719848633
24.88600730895996
24.890575408935547
24.929410934448242
24.901996612548828
24.904281616210938
24.906566619873047
24.911134719848633
24.89971351623535
24.904281616210938
24.91570281982422
24.924840927124023
24.890575408935547
24.913419723510742
24.920272827148438
24.897428512573242
24.933979034423828
24.91570281982422
24.904281616210938
24.901996612548828
24.920272827148438
24.89971351623535
24.904281616210938
24.904281616210938
24.911134719848633
24.917987823486328
24.908849716186523
24.93169403076172
24.91570281982422
24.897428512573242
24.904281616210938
24.88600730895996
24.911134719848633
24.890575408935547
24.88372230529785
24.908849716186523
24.897428512573242
24.895143508911133
24.87001609802246
24.88372230529785
24.892860412597656
24.89971351623535
24.876869201660156
24.888290405273438
24.890575408935547
24.901996612548828
24.911134719848633
24.897428512573242
24.91570281982422
24.924840927124023
24.911134719848633
24.91570281982422
24.927125930786133
24.93169403076172
24.897428512573242
24.895143508911133
24.911134719848633
24.913419723510742
24.904281616210938
24.927125930786133
24.922555923461914
24.911134719848633
24.924840927124023
24.897428512573242
24.890575408935547
24.897428512573242
24.924840927124023
24.913419723510742
24.91570281982422
24.89971351623535
24.917987823486328
24.89971351623535
24.911134719848633
24.922555923461914
24.908849716186523
24.890575408935547
24.879154205322266
24.888290405273438
24.876869201660156
24.85859489440918
24.890575408935547
24.895143508911133
24.876869201660156
24.88372230529785
24.87001609802246
24.876869201660156
24.865447998046875
24.863162994384766
24.888290405273438
24.876869201660156
24.904281616210938
24.911134719848633
24.91570281982422
24.917987823486328
24.91570281982422
24.904281616210938
24.911134719848633
24.89971351623535
24.897428512573242
24.929410934448242
24.908849716186523
24.904281616210938
24.929410934448242
24.901996612548828
24.906566619873047
24.924840927124023
24.91570281982422
24.924840927124023
24.908849716186523
24.897428512573242
24.911134719848633
24.895143508911133
24.888290405273438
24.927125930786133
24.895143508911133
24.913419723510742
24.913419723510742
24.895143508911133
24.895143508911133
24.892860412597656
24.913419723510742
24.901996612548828
24.892860412597656
24.904281616210938
24.927125930786133
24.888290405273438
24.890575408935547
24.897428512573242
24.895143508911133
24.917987823486328
24.906566619873047
24.890575408935547
24.920272827148438
24.91570281982422
24.922555923461914
24.879154205322266
24.897428512573242
24.901996612548828
24.913419723510742
24.904281616210938
24.911134719848633
24.88600730895996
24.901996612548828
24.897428512573242
24.901996612548828
24.89971351623535
24.91570281982422
24.911134719848633
24.920272827148438
24.892860412597656
24.895143508911133
24.91570281982422
24.904281616210938
24.908849716186523
24.911134719848633
24.897428512573242
24.888290405273438
24.911134719848633
24.876869201660156
24.89971351623535
24.89971351623535
24.911134719848633
24.879154205322266
24.881437301635742
24.87230110168457
24.849456787109375
24.847171783447266
24.881437301635742
24.851741790771484
24.84031867980957
24.847171783447266
24.85402488708496
24.86773109436035
24.87230110168457
24.85859489440918
